Popularity Ranking,Common Name,Current Botanical Name,Plant Type,Height,Width,Growth Rate,Deciduous,Evergreen,Flowers,Flowering Season,Sun,Soil,Drainage,Water Requirement,Ease of Care,Max Summer Irrigation,Common uses,Availability in Nurseries,Plant URL,QR Codes
3507,Daisy Desertstar,Monoptilon bellidiforme,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Monoptilon-bellidiforme-(),//legacy.calscape.org/qrcodes/Monoptilon-bellidiforme(192)
3508,Hooked Pincushionplant,Navarretia hamata ssp. hamata,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Navarretia-hamata-ssp.-hamata-(),//legacy.calscape.org/qrcodes/Navarretia-hamata-ssp.-hamata(192)
3509,Grant's Carpet Clover,Trifolium monanthum ssp. grantianum,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Trifolium-monanthum-ssp.-grantianum-(),//legacy.calscape.org/qrcodes/Trifolium-monanthum-ssp.-grantianum(192)
3510,Smooth Boisduvalia,Epilobium campestre,Annual herb,0.33 - 1.8 ft(0.1 - 0.5 m),,,,,,,,,,,,"Bird Gardens,Hummingbird Gardens",Never or Almost Never Available,//legacy.calscape.org/Epilobium-campestre-(),//legacy.calscape.org/qrcodes/Epilobium-campestre(192)
3511,Montia-like Monkeyflower,Mimulus montioides,Annual herb,7.1 in(18 cm),,,,"Yellow,Purple",,,,,,,,"Hummingbird Gardens,Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Mimulus-montioides-(),//legacy.calscape.org/qrcodes/Mimulus-montioides(192)
3512,Brewer's Phacelia,Phacelia breweri,Annual herb,0.33 - 1.5 ft(0.1 - 0.46 m),,,,White,,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Phacelia-breweri-(),//legacy.calscape.org/qrcodes/Phacelia-breweri(192)
3513,Woolly Chaparral Pea,Pickeringia montana var. tomentosa,Shrub,3.3 - 9.8 ft(1 - 3 m),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Pickeringia-montana-var.-tomentosa-(),//legacy.calscape.org/qrcodes/Pickeringia-montana-var.-tomentosa(192)
3514,Cushion Cryptantha,Cryptantha circumscissa var. circumscissa,Annual herb,1.6 - 5.9 in(4.1 - 15 cm),,,,White,,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Cryptantha-circumscissa-var.-circumscissa-(),//legacy.calscape.org/qrcodes/Cryptantha-circumscissa-var.-circumscissa(192)
3515,Dwarf Sand Verbena,Abronia nana,Perennial Herb,,,,,Pink,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Abronia-nana-(),//legacy.calscape.org/qrcodes/Abronia-nana(192)
3516,,Keckiella rothrockii var. rothrockii,Shrub,1 - 2 ft(0.3 - 0.6 m),,,,Yellow,,,,,,,,Hummingbird Gardens,Never or Almost Never Available,//legacy.calscape.org/Keckiella-rothrockii-var.-rothrockii-(),//legacy.calscape.org/qrcodes/Keckiella-rothrockii-var.-rothrockii(192)
3517,Providence Mountains Milkvetch,Astragalus nutans,Annual herb,2.4 - 5.9 in(6.1 - 15 cm),,,,"Pink,Purple",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Astragalus-nutans-(),//legacy.calscape.org/qrcodes/Astragalus-nutans(192)
3518,Pine Green-gentian,Frasera neglecta,Perennial herb,1.6 ft(0.49 m),,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Frasera-neglecta-(),//legacy.calscape.org/qrcodes/Frasera-neglecta(192)
3519,Tehachapi Monardella,Monardella linoides ssp. oblonga,Perennial herb,,,,,Lavender,,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Monardella-linoides-ssp.-oblonga-(),//legacy.calscape.org/qrcodes/Monardella-linoides-ssp.-oblonga(192)
3520,Field Mouse-ear,Cerastium arvense,Perennial herb,1 - 1.5 ft(0.3 - 0.46 m),,,,"White,Green",,"Full Sun,Part Shade",,,,,,,Never or Almost Never Available,//legacy.calscape.org/Cerastium-arvense-(),//legacy.calscape.org/qrcodes/Cerastium-arvense(192)
3521,Kern Mallow,Eremalche parryi ssp. kernensis,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Eremalche-parryi-ssp.-kernensis-(),//legacy.calscape.org/qrcodes/Eremalche-parryi-ssp.-kernensis(192)
3522,Adobe Navarretia,Navarretia nigelliformis,Annual herb,0.3 - 1.1 ft(0.09 - 0.34 m),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Navarretia-nigelliformis-(),//legacy.calscape.org/qrcodes/Navarretia-nigelliformis(192)
3523,Lemmon's Jewelflower,Caulanthus lemmonii,Annual herb,,,,,"Yellow,Purple",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Caulanthus-lemmonii-(),//legacy.calscape.org/qrcodes/Caulanthus-lemmonii(192)
3524,Coville's Wild Buckwheat,Eriogonum covilleanum,Annual herb,0.33 - 1.3 ft(0.1 - 0.4 m),,,,"Cream,Pink,White,Yellow",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-covilleanum-(),//legacy.calscape.org/qrcodes/Eriogonum-covilleanum(192)
3525,Halimium Wild Buckwheat,Eriogonum sphaerocephalum var. halimioides,Perennial herb,0.16 - 1.3 ft(0.05 - 0.4 m),,,,"Cream,Pink,White,Yellow",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-sphaerocephalum-var.-halimioides-(),//legacy.calscape.org/qrcodes/Eriogonum-sphaerocephalum-var.-halimioides(192)
3526,Red-gland Spurge,Euphorbia melanadenia,"Perennial herb,Succulent",3.3 ft(1 m),,,,"White,Red",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Euphorbia-melanadenia-(),//legacy.calscape.org/qrcodes/Euphorbia-melanadenia(192)
3527,,Boerhavia triquetra var. intermedia,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Boerhavia-triquetra-var.-intermedia-(),//legacy.calscape.org/qrcodes/Boerhavia-triquetra-var.-intermedia(192)
3528,California Gilia,Gilia achilleifolia ssp. multicaulis,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Gilia-achilleifolia-ssp.-multicaulis-(),//legacy.calscape.org/qrcodes/Gilia-achilleifolia-ssp.-multicaulis(192)
3529,Slender Monkeyflower,Mimulus leptaleus,Annual herb,5.5 in(14 cm),,,,Pink,,,,,,,,"Hummingbird Gardens,Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Mimulus-leptaleus-(),//legacy.calscape.org/qrcodes/Mimulus-leptaleus(192)
3530,Annual Psathyrotes,Psathyrotes annua,Annual Herb,,,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Psathyrotes-annua-(),//legacy.calscape.org/qrcodes/Psathyrotes-annua(192)
3531,Thorny Milkwort,Polygala acanthoclada,Shrub,3.3 ft(1 m),,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Polygala-acanthoclada-(),//legacy.calscape.org/qrcodes/Polygala-acanthoclada(192)
3532,Johnny-nip,Castilleja ambigua ssp. ambigua,Annual Herb,,,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Castilleja-ambigua-ssp.-ambigua-(),//legacy.calscape.org/qrcodes/Castilleja-ambigua-ssp.-ambigua(192)
3533,Rosy Buckwheat,Eriogonum rosense,Perennial herb,,,,,"Yellow,Orange",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-rosense-(),//legacy.calscape.org/qrcodes/Eriogonum-rosense(192)
3534,Shrubby Honeysweet,Tidestromia suffruticosa,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Tidestromia-suffruticosa-(),//legacy.calscape.org/qrcodes/Tidestromia-suffruticosa(192)
3535,Honeysweet,Tidestromia suffruticosa var. oblongifolia,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Tidestromia-suffruticosa-var.-oblongifolia-(),//legacy.calscape.org/qrcodes/Tidestromia-suffruticosa-var.-oblongifolia(192)
3536,Lesser Baby Innocence,Tonella tenella,Annual herb,1.9 - 11.8 in(4.8 - 30 cm),,,,"White,Blue",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Tonella-tenella-(),//legacy.calscape.org/qrcodes/Tonella-tenella(192)
3537,Common Fishhook Cactus,Mammillaria tetrancistra,"Shrub,Succulent",9.8 in(24.9 cm),,,,"Pink,White,Lavender",,,,,,,,Deer Resistant,Never or Almost Never Available,//legacy.calscape.org/Mammillaria-tetrancistra-(),//legacy.calscape.org/qrcodes/Mammillaria-tetrancistra(192)
3538,Sylvan Microseris,Microseris sylvatica,Perennial herb,2.5 ft(0.8 m),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Microseris-sylvatica-(),//legacy.calscape.org/qrcodes/Microseris-sylvatica(192)
3539,Virgin River Cryptantha,Cryptantha virginensis,"Annual herb,Perennial herb",0.33 - 1.3 ft(0.1 - 0.4 m),,,,White,,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Cryptantha-virginensis-(),//legacy.calscape.org/qrcodes/Cryptantha-virginensis(192)
3540,July Gold,Dedeckera eurekensis,Shrub,0.7 - 3.3 ft(0.21 - 1 m),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Dedeckera-eurekensis-(),//legacy.calscape.org/qrcodes/Dedeckera-eurekensis(192)
3541,Desert Spike-moss,Selaginella eremophila,Fern,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Selaginella-eremophila-(),//legacy.calscape.org/qrcodes/Selaginella-eremophila(192)
3542,Egg Milkvetch,Astragalus oophorus,Perennial herb,4 - 11.8 in(10.2 - 30 cm),,,,Cream,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Astragalus-oophorus-(),//legacy.calscape.org/qrcodes/Astragalus-oophorus(192)
3543,Flatface Calicoflower,Downingia pulchella,Annual herb,,,,,"Blue,Purple,White,Yellow",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Downingia-pulchella-(),//legacy.calscape.org/qrcodes/Downingia-pulchella(192)
3544,,Navarretia divaricata ssp. divaricata,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Navarretia-divaricata-ssp.-divaricata-(),//legacy.calscape.org/qrcodes/Navarretia-divaricata-ssp.-divaricata(192)
3545,Fort Mohave Wild Buckwheat,Eriogonum ordii,Annual herb,0.16 - 2.3 ft(0.05 - 0.7 m),,,,"Cream,Pink,White",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-ordii-(),//legacy.calscape.org/qrcodes/Eriogonum-ordii(192)
3546,Harwood's Woollystar,Eriastrum harwoodii,Perennial herb,7.9 in(20.1 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Eriastrum-harwoodii-(),//legacy.calscape.org/qrcodes/Eriastrum-harwoodii(192)
3547,Red-root Cryptantha,Cryptantha micrantha var. micrantha,Annual herb,1 - 4 in(2.5 - 10.2 cm),,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Cryptantha-micrantha-var.-micrantha-(),//legacy.calscape.org/qrcodes/Cryptantha-micrantha-var.-micrantha(192)
3548,Whitehead Navarretia,Navarretia leucocephala ssp. leucocephala,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Navarretia-leucocephala-ssp.-leucocephala-(),//legacy.calscape.org/qrcodes/Navarretia-leucocephala-ssp.-leucocephala(192)
3549,Palmer's Wild Buckwheat,Eriogonum palmerianum,Annual herb,1.9 - 11.8 in(4.8 - 30 cm),,,,"Cream,Pink,White,Yellow",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-palmerianum-(),//legacy.calscape.org/qrcodes/Eriogonum-palmerianum(192)
3550,Thorny Skeletonweed,Pleiacanthus spinosus,Perennial herb,1.3 - 1.6 ft(0.4 - 0.49 m),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Pleiacanthus-spinosus-(),//legacy.calscape.org/qrcodes/Pleiacanthus-spinosus(192)
3551,Dark Red Onion,Allium atrorubens,Perennial herb,,,,,"Pink,Red,Cream",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Allium-atrorubens-(),//legacy.calscape.org/qrcodes/Allium-atrorubens(192)
3552,Island Broom,Acmispon dendroideus,Shrub,1.6 - 6.6 ft(0.49 - 2 m),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Acmispon-dendroideus-(),//legacy.calscape.org/qrcodes/Acmispon-dendroideus(192)
3553,Valley Bladderpod,Peritoma arborea var. globosa,Shrub,1.6 - 6.6 ft(0.49 - 2 m),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Peritoma-arborea-var.-globosa-(),//legacy.calscape.org/qrcodes/Peritoma-arborea-var.-globosa(192)
3554,Mendocino Coast Paintbrush,Castilleja mendocinensis,"Perennial herb,Annual herb",,,,,"Orange,Green,Red",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Castilleja-mendocinensis-(),//legacy.calscape.org/qrcodes/Castilleja-mendocinensis(192)
3555,San Diego Sunflower,Hulsea californica,Perennial herb,1.3 ft(0.4 m),,,,,,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Hulsea-californica-(),//legacy.calscape.org/qrcodes/Hulsea-californica(192)
3556,Hogwallow Starfish,Hesperevax caulescens,Annual herb,,,,,Green,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Hesperevax-caulescens-(),//legacy.calscape.org/qrcodes/Hesperevax-caulescens(192)
3557,Woolly-headed Lessingia,Lessingia hololeuca,Annual herb,0.1 - 1.3 ft(0.03 - 0.4 m),,,,Pink,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Lessingia-hololeuca-(),//legacy.calscape.org/qrcodes/Lessingia-hololeuca(192)
3558,Coast Woolly-heads,Nemacaulis denudata var. denudata,Annual herb,1.6 - 7.9 in(4.1 - 20.1 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Nemacaulis-denudata-var.-denudata-(),//legacy.calscape.org/qrcodes/Nemacaulis-denudata-var.-denudata(192)
3559,Ashy Spike-moss,Selaginella cinerascens,Fern,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Selaginella-cinerascens-(),//legacy.calscape.org/qrcodes/Selaginella-cinerascens(192)
3560,Coastal Button-celery,Eryngium armatum,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Eryngium-armatum-(),//legacy.calscape.org/qrcodes/Eryngium-armatum(192)
3561,,Nemacladus tenuis,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Nemacladus-tenuis-(),//legacy.calscape.org/qrcodes/Nemacladus-tenuis(192)
3562,California Ayenia,Ayenia compacta,"Shrub,Perennial herb",0.33 - 1.3 ft(0.1 - 0.4 m),,,,Purple,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Ayenia-compacta-(),//legacy.calscape.org/qrcodes/Ayenia-compacta(192)
3563,Chaparral Orchid,Piperia elongata,Perennial herb,3.3 - 9.8 ft(1 - 3 m),,,,Green,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Piperia-elongata-(),//legacy.calscape.org/qrcodes/Piperia-elongata(192)
3564,Tall Centaury,Zeltnera exaltata,Annual herb,,,,,Pink,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Zeltnera-exaltata-(),//legacy.calscape.org/qrcodes/Zeltnera-exaltata(192)
3565,Broad-leaved Aliciella,Aliciella latifolia ssp. latifolia,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Aliciella-latifolia-ssp.-latifolia-(),//legacy.calscape.org/qrcodes/Aliciella-latifolia-ssp.-latifolia(192)
3566,Vernal Pool Indian Paintbrush,Castilleja campestris,Annual Herb,4 - 11.8 in(10.2 - 30 cm),,,,"Yellow,Orange,Green",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Castilleja-campestris-(),//legacy.calscape.org/qrcodes/Castilleja-campestris(192)
3567,Sagebrush Indian Paintbrush,Castilleja lineariloba,Annual Herb,,,,,White,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Castilleja-lineariloba-(),//legacy.calscape.org/qrcodes/Castilleja-lineariloba(192)
3568,Sierra Bluecup,Githopsis pulchella,Annual herb,0.13 - 1.3 ft(0.04 - 0.4 m),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Githopsis-pulchella-(),//legacy.calscape.org/qrcodes/Githopsis-pulchella(192)
3569,Erect Dwarf-cudweed,Hesperevax sparsiflora var. sparsiflora,Annual herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Hesperevax-sparsiflora-var.-sparsiflora-(),//legacy.calscape.org/qrcodes/Hesperevax-sparsiflora-var.-sparsiflora(192)
3570,Dwarf Phlox,Phlox condensata,Perennial herb,1.2 in(3 cm),,,,"Pink,White",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Phlox-condensata-(),//legacy.calscape.org/qrcodes/Phlox-condensata(192)
3571,Three-lobed Starry Puncturebract,Sidotheca trilobata,Annual herb,0.23 - 1.6 ft(0.07 - 0.49 m),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Sidotheca-trilobata-(),//legacy.calscape.org/qrcodes/Sidotheca-trilobata(192)
3572,Shining Blazingstar,Mentzelia nitens,Annual herb,1.1 ft(0.34 m),,,,"Yellow,Red",,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Mentzelia-nitens-(),//legacy.calscape.org/qrcodes/Mentzelia-nitens(192)
3573,California Evening-primrose,Oenothera californica ssp. avita,Perennial herb,,,,,"White,Pink",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Oenothera-californica-ssp.-avita-(),//legacy.calscape.org/qrcodes/Oenothera-californica-ssp.-avita(192)
3574,Serpentine Phacelia,Phacelia corymbosa,"Annual herb,Perennial herb",0.49 - 1.3 ft(0.15 - 0.4 m),,,,White,,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Phacelia-corymbosa-(),//legacy.calscape.org/qrcodes/Phacelia-corymbosa(192)
3575,Fleshy Porterella,Porterella carnosula,Annual herb,11.8 in(30 cm),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Porterella-carnosula-(),//legacy.calscape.org/qrcodes/Porterella-carnosula(192)
3576,Sierra Mock Stonecrop,Sedella pumila,Annual herb,0.8 - 6.7 in(2 - 17 cm),,,,"Yellow,Red",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Sedella-pumila-(),//legacy.calscape.org/qrcodes/Sedella-pumila(192)
3577,Coville's Dwarf Abronia,Abronia nana var. covillei,Perennial Herb,,,,,Pink,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Abronia-nana-var.-covillei-(),//legacy.calscape.org/qrcodes/Abronia-nana-var.-covillei(192)
3578,Footsteps Of Spring,Sanicula arctopoides,Perennial herb,,,,,"Yellow,Green",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Sanicula-arctopoides-(),//legacy.calscape.org/qrcodes/Sanicula-arctopoides(192)
3579,Morro Milkvetch,Astragalus curtipes,Perennial herb,0.7 - 1.3 ft(0.21 - 0.4 m),,,,"Cream,White",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Astragalus-curtipes-(),//legacy.calscape.org/qrcodes/Astragalus-curtipes(192)
3580,Money Wild Buckwheat,Eriogonum nummulare,Shrub,5.9 - 11.8 in(15 - 30 cm),,,,"Cream,Pink,White",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Eriogonum-nummulare-(),//legacy.calscape.org/qrcodes/Eriogonum-nummulare(192)
3581,Narrowleaf Suncup,Eremothera refracta,Annual herb,0.2 - 1.5 ft(0.06 - 0.46 m),,,,"White,Green,Red",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Eremothera-refracta-(),//legacy.calscape.org/qrcodes/Eremothera-refracta(192)
3582,Mount Lassen Fleabane,Erigeron lassenianus,Perennial herb,,,,,Yellow,,,,,,,,Bee Gardens,Never or Almost Never Available,//legacy.calscape.org/Erigeron-lassenianus-(),//legacy.calscape.org/qrcodes/Erigeron-lassenianus(192)
3583,Silverhair Mousetail,Ivesia argyrocoma,Perennial herb,,,,,"Yellow,White,Green,Red",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Ivesia-argyrocoma-(),//legacy.calscape.org/qrcodes/Ivesia-argyrocoma(192)
3584,Threadleaf Phacelia,Phacelia linearis,Annual herb,0.26 - 2 ft(0.08 - 0.6 m),,,,"Pink,Lavender",,,,,,,,"Butterfly Gardens,Bee Gardens",Never or Almost Never Available,//legacy.calscape.org/Phacelia-linearis-(),//legacy.calscape.org/qrcodes/Phacelia-linearis(192)
3585,Shortspur Seablush,Plectritis congesta,Annual herb,0.33 - 2 ft(0.1 - 0.6 m),,,,"Pink,White",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Plectritis-congesta-(),//legacy.calscape.org/qrcodes/Plectritis-congesta(192)
3586,Woody Crinklemat,Tiquilia canescens,"Perennial Herb,Shrub",1.3 ft(0.4 m),,,,"Pink,White",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Tiquilia-canescens-(),//legacy.calscape.org/qrcodes/Tiquilia-canescens(192)
3587,Serpentine Milkweed,Asclepias solanoana,Perennial herb,,,,,"White,Red",,,,,,,,Butterfly Gardens,Never or Almost Never Available,//legacy.calscape.org/Asclepias-solanoana-(),//legacy.calscape.org/qrcodes/Asclepias-solanoana(192)
3588,Monterey Spineflower,Chorizanthe pungens var. pungens,Annual herb,1.9 - 5.9 in(4.8 - 15 cm),,,,"White,Pink",,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Chorizanthe-pungens-var.-pungens-(),//legacy.calscape.org/qrcodes/Chorizanthe-pungens-var.-pungens(192)
3589,Abert's Sanvitalia,Sanvitalia abertii,Annual herb,0.8 - 11.4 in(2 - 29 cm),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Sanvitalia-abertii-(),//legacy.calscape.org/qrcodes/Sanvitalia-abertii(192)
3590,,Ditaxis serrata,"Perennial herb,Annual herb",0.33 - 1.6 ft(0.1 - 0.49 m),,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Ditaxis-serrata-(),//legacy.calscape.org/qrcodes/Ditaxis-serrata(192)
3591,Denseleaf Draba,Draba densifolia,Perennial herb,5.9 in(15 cm),,,,Yellow,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Draba-densifolia-(),//legacy.calscape.org/qrcodes/Draba-densifolia(192)
3592,,Eremogone macradenia var. macradenia,Perennial herb,,,,,,,,,,,,,,Never or Almost Never Available,//legacy.calscape.org/Eremogone-macradenia-var.-macradenia-(),//legacy.calscape.org/qrcodes/Eremogone-macradenia-var.-macradenia(192)
